row_id,record_id,event_id,stage,role,time,coordinate,value,writer_field_T,source_time_s,protocol_segment
U1537A-26H-4W-62cm:dcd:098,U1537A-26H-4W-62cm,dcd:098,POST_WRITE,RECORD_READOUT,100,0.0,-7.514386646233898e-07,-0.21752618238626292,1738.14,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:099,U1537A-26H-4W-62cm,dcd:099,POST_WRITE,RECORD_READOUT,101,0.0,-7.545272589382878e-07,-0.22825496137057158,1767.84,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:100,U1537A-26H-4W-62cm,dcd:100,POST_WRITE,RECORD_READOUT,102,0.0,-7.574307076142187e-07,-0.2395099018458748,1795.04,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:101,U1537A-26H-4W-62cm,dcd:101,POST_WRITE,RECORD_READOUT,103,0.0,-7.603208529529366e-07,-0.25131631200115573,1822.69,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:102,U1537A-26H-4W-62cm,dcd:102,POST_WRITE,RECORD_READOUT,104,0.0,-7.631605324410524e-07,-0.2636917598290317,1853.32,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:103,U1537A-26H-4W-62cm,dcd:103,POST_WRITE,RECORD_READOUT,105,0.0,-7.655132061108848e-07,-0.27668090364188597,1884.04,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:104,U1537A-26H-4W-62cm,dcd:104,POST_WRITE,RECORD_READOUT,106,0.0,-7.678959609125472e-07,-0.2903004794580116,1914.07,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:105,U1537A-26H-4W-62cm,dcd:105,POST_WRITE,RECORD_READOUT,107,0.0,-7.698548885729976e-07,-0.3045833387864428,1942.92,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:106,U1537A-26H-4W-62cm,dcd:106,POST_WRITE,RECORD_READOUT,108,0.0,-7.720105027127021e-07,-0.31956820822906895,1974.22,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:107,U1537A-26H-4W-62cm,dcd:107,POST_WRITE,RECORD_READOUT,109,0.0,-7.739492490253003e-07,-0.3352844208290128,2003.52,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:108,U1537A-26H-4W-62cm,dcd:108,POST_WRITE,RECORD_READOUT,110,0.0,-7.757282866842858e-07,-0.351769664348965,2035.02,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:109,U1537A-26H-4W-62cm,dcd:109,POST_WRITE,RECORD_READOUT,111,0.0,-7.771949248641932e-07,-0.3690559717192913,2064.56,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:110,U1537A-26H-4W-62cm,dcd:110,POST_WRITE,RECORD_READOUT,112,0.0,-7.785215862702302e-07,-0.3871927464349151,2096.53,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:111,U1537A-26H-4W-62cm,dcd:111,POST_WRITE,RECORD_READOUT,113,0.0,-7.804882352874469e-07,-0.4062123298427967,2127.75,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:112,U1537A-26H-4W-62cm,dcd:112,POST_WRITE,RECORD_READOUT,114,0.0,-7.816063491566289e-07,-0.42616210822772843,2160.61,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:113,U1537A-26H-4W-62cm,dcd:113,POST_WRITE,RECORD_READOUT,115,0.0,-7.826583708459135e-07,-0.44708644490126326,2193.03,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:114,U1537A-26H-4W-62cm,dcd:114,POST_WRITE,RECORD_READOUT,116,0.0,-7.839955161147599e-07,-0.469032268537418,2227.28,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:115,U1537A-26H-4W-62cm,dcd:115,POST_WRITE,RECORD_READOUT,117,0.0,-7.847727763403937e-07,-0.49205638440765853,2258.91,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:116,U1537A-26H-4W-62cm,dcd:116,POST_WRITE,RECORD_READOUT,118,0.0,-7.859770629707099e-07,-0.5161961013690191,2293.42,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:117,U1537A-26H-4W-62cm,dcd:117,POST_WRITE,RECORD_READOUT,119,0.0,-7.86970433129863e-07,-0.5415223455094033,2326.0,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:118,U1537A-26H-4W-62cm,dcd:118,POST_WRITE,RECORD_READOUT,120,0.0,-7.878005483549863e-07,-0.5680830925773329,2358.92,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:119,U1537A-26H-4W-62cm,dcd:119,POST_WRITE,RECORD_READOUT,121,0.0,-7.884028786550039e-07,-0.5959443598546983,2394.7,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:120,U1537A-26H-4W-62cm,dcd:120,POST_WRITE,RECORD_READOUT,122,0.0,-7.891994168511881e-07,-0.6251669452116728,2428.11,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:121,U1537A-26H-4W-62cm,dcd:121,POST_WRITE,RECORD_READOUT,123,0.0,-7.90038323274378e-07,-0.6558146084058755,2461.97,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:122,U1537A-26H-4W-62cm,dcd:122,POST_WRITE,RECORD_READOUT,124,0.0,-7.903982703538695e-07,-0.6879623571867686,2500.54,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:123,U1537A-26H-4W-62cm,dcd:123,POST_WRITE,RECORD_READOUT,125,0.0,-7.910095313631795e-07,-0.7216809784561002,2535.45,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:124,U1537A-26H-4W-62cm,dcd:124,POST_WRITE,RECORD_READOUT,126,0.0,-7.913273080735179e-07,-0.7570454478571818,2570.44,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:125,U1537A-26H-4W-62cm,dcd:125,POST_WRITE,RECORD_READOUT,127,0.0,-7.918660863393082e-07,-0.7941414548895,2608.15,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:126,U1537A-26H-4W-62cm,dcd:126,POST_WRITE,RECORD_READOUT,128,0.0,-7.924066157696086e-07,-0.8330478336882648,2645.6,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:127,U1537A-26H-4W-62cm,dcd:127,POST_WRITE,RECORD_READOUT,129,0.0,-7.92811934319413e-07,-0.8738523300960538,2681.49,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:128,U1537A-26H-4W-62cm,dcd:128,POST_WRITE,RECORD_READOUT,130,0.0,-7.934215724961636e-07,-0.9166561400063745,2718.56,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:129,U1537A-26H-4W-62cm,dcd:129,POST_WRITE,RECORD_READOUT,131,0.0,-7.936055361947991e-07,-0.9615503014994463,2758.45,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:130,U1537A-26H-4W-62cm,dcd:130,POST_WRITE,RECORD_READOUT,132,0.0,-7.939759159880885e-07,-1.0086343775393722,2797.18,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:131,U1537A-26H-4W-62cm,dcd:131,POST_WRITE,RECORD_READOUT,133,0.0,-7.945830063621315e-07,-1.0580238595264748,2836.23,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:132,U1537A-26H-4W-62cm,dcd:132,POST_WRITE,RECORD_READOUT,134,0.0,-7.946918456392578e-07,-1.1098227929155826,2878.12,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:133,U1537A-26H-4W-62cm,dcd:133,POST_WRITE,RECORD_READOUT,135,0.0,-7.949889873988335e-07,-1.1641552461806524,2920.09,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:134,U1537A-26H-4W-62cm,dcd:134,POST_WRITE,RECORD_READOUT,136,0.0,-7.953732778855621e-07,-1.2211454930187782,2963.55,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:135,U1537A-26H-4W-62cm,dcd:135,POST_WRITE,RECORD_READOUT,137,0.0,-7.954437358020459e-07,-1.2809163901856258,3007.36,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:136,U1537A-26H-4W-62cm,dcd:136,POST_WRITE,RECORD_READOUT,138,0.0,-7.957502958710718e-07,-1.343608966647741,3052.91,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:137,U1537A-26H-4W-62cm,dcd:137,POST_WRITE,RECORD_READOUT,139,0.0,-7.958124175706661e-07,-1.409366653819345,3100.01,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:138,U1537A-26H-4W-62cm,dcd:138,POST_WRITE,RECORD_READOUT,140,0.0,-7.961518842184147e-07,-1.4783347946121927,3147.34,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:139,U1537A-26H-4W-62cm,dcd:139,POST_WRITE,RECORD_READOUT,141,0.0,-7.964200030487635e-07,-1.5506765895395818,3195.1,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:140,U1537A-26H-4W-62cm,dcd:140,POST_WRITE,RECORD_READOUT,142,0.0,-7.965931416869917e-07,-1.6265551949739063,3243.8,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:141,U1537A-26H-4W-62cm,dcd:141,POST_WRITE,RECORD_READOUT,143,0.0,-7.965854991977133e-07,-1.7061404583709758,3293.9,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:142,U1537A-26H-4W-62cm,dcd:142,POST_WRITE,RECORD_READOUT,144,0.0,-7.971376062220815e-07,-1.7896104737494243,3344.78,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:143,U1537A-26H-4W-62cm,dcd:143,POST_WRITE,RECORD_READOUT,145,0.0,-7.973051941205766e-07,-1.877164946326766,3393.41,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:144,U1537A-26H-4W-62cm,dcd:144,POST_WRITE,RECORD_READOUT,146,0.0,-7.972086777735626e-07,-1.9689976404495009,3442.1,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:145,U1537A-26H-4W-62cm,dcd:145,POST_WRITE,RECORD_READOUT,147,0.0,-7.974807895959052e-07,-2.065310650531502,3493.43,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:146,U1537A-26H-4W-62cm,dcd:146,POST_WRITE,RECORD_READOUT,148,0.0,-7.976646269534196e-07,-2.1663357029068595,3544.18,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:147,U1537A-26H-4W-62cm,dcd:147,POST_WRITE,RECORD_READOUT,149,0.0,-7.975218202915745e-07,-2.272297299906895,3594.75,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:148,U1537A-26H-4W-62cm,dcd:148,POST_WRITE,RECORD_READOUT,150,0.0,-7.979008537625343e-07,-2.383434335111169,3644.0,DCD_WRITER_OFF_READOUT
U1537A-26H-4W-62cm:dcd:149,U1537A-26H-4W-62cm,dcd:149,POST_WRITE,RECORD_READOUT,151,0.0,-7.98039507859721e-07,-2.499998759351688,3696.06,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:hys:positive-history,U1537A-29f-3W-20cm,hys:positive-history,POST_WRITE,RECORD_READOUT,0,0.0,2.85510195674474e-07,1.5003707985139836,90.34541625087064,HYSTERESIS_ZERO_FIELD_INTERPOLANT
U1537A-29f-3W-20cm:hys:negative-history,U1537A-29f-3W-20cm,hys:negative-history,POST_WRITE,RECORD_READOUT,1,0.0,-2.84893687805896e-07,-1.500195783552361,271.95572988593636,HYSTERESIS_ZERO_FIELD_INTERPOLANT
U1537A-29f-3W-20cm:dcd:000,U1537A-29f-3W-20cm,dcd:000,POST_WRITE,RECORD_READOUT,2,0.0,2.794514577705961e-07,-9.068815541873217e-07,0.0,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:001,U1537A-29f-3W-20cm,dcd:001,POST_WRITE,RECORD_READOUT,3,0.0,2.7917110023754906e-07,-0.00010243762804544831,6.95,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:002,U1537A-29f-3W-20cm,dcd:002,POST_WRITE,RECORD_READOUT,4,0.0,2.78544514547942e-07,-0.00020587586408878891,16.1,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:003,U1537A-29f-3W-20cm,dcd:003,POST_WRITE,RECORD_READOUT,5,0.0,2.780550211112669e-07,-0.0003127541081774838,25.03,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:004,U1537A-29f-3W-20cm,dcd:004,POST_WRITE,RECORD_READOUT,6,0.0,2.7728742050662494e-07,-0.00043071748069245085,34.28,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:005,U1537A-29f-3W-20cm,dcd:005,POST_WRITE,RECORD_READOUT,7,0.0,2.7663735508534223e-07,-0.0005522347922956016,43.23,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:006,U1537A-29f-3W-20cm,dcd:006,POST_WRITE,RECORD_READOUT,8,0.0,2.761926347980582e-07,-0.0006789289007778548,52.99,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:007,U1537A-29f-3W-20cm,dcd:007,POST_WRITE,RECORD_READOUT,9,0.0,2.7532613038206306e-07,-0.0008147584109285112,62.27,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:008,U1537A-29f-3W-20cm,dcd:008,POST_WRITE,RECORD_READOUT,10,0.0,2.7444481943750864e-07,-0.0009522698653862143,73.09,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:009,U1537A-29f-3W-20cm,dcd:009,POST_WRITE,RECORD_READOUT,11,0.0,2.7361285848345974e-07,-0.0011009355231847101,83.93,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:010,U1537A-29f-3W-20cm,dcd:010,POST_WRITE,RECORD_READOUT,12,0.0,2.727545421206754e-07,-0.0012533142577809695,94.92,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:011,U1537A-29f-3W-20cm,dcd:011,POST_WRITE,RECORD_READOUT,13,0.0,2.7171958333580465e-07,-0.0014155084250326298,105.89,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:012,U1537A-29f-3W-20cm,dcd:012,POST_WRITE,RECORD_READOUT,14,0.0,2.7096863131326927e-07,-0.0015824081482919475,116.74,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:013,U1537A-29f-3W-20cm,dcd:013,POST_WRITE,RECORD_READOUT,15,0.0,2.6966490177786406e-07,-0.00176049550583687,128.2,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:014,U1537A-29f-3W-20cm,dcd:014,POST_WRITE,RECORD_READOUT,16,0.0,2.6873070723478427e-07,-0.0019469444382074653,139.49,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:015,U1537A-29f-3W-20cm,dcd:015,POST_WRITE,RECORD_READOUT,17,0.0,2.677775417683639e-07,-0.002141653101607427,151.49,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:016,U1537A-29f-3W-20cm,dcd:016,POST_WRITE,RECORD_READOUT,18,0.0,2.667621695326608e-07,-0.002345062949225003,164.14,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:017,U1537A-29f-3W-20cm,dcd:017,POST_WRITE,RECORD_READOUT,19,0.0,2.6549909653178003e-07,-0.002559465409005227,176.5,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:018,U1537A-29f-3W-20cm,dcd:018,POST_WRITE,RECORD_READOUT,20,0.0,2.640466660235173e-07,-0.002785879410645848,188.62,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:019,U1537A-29f-3W-20cm,dcd:019,POST_WRITE,RECORD_READOUT,21,0.0,2.6238190394696337e-07,-0.0030222375212497696,201.78,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:020,U1537A-29f-3W-20cm,dcd:020,POST_WRITE,RECORD_READOUT,22,0.0,2.6136500623793447e-07,-0.003268255537209533,214.0,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:021,U1537A-29f-3W-20cm,dcd:021,POST_WRITE,RECORD_READOUT,23,0.0,2.5968228285673923e-07,-0.003529236203260394,226.51,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:022,U1537A-29f-3W-20cm,dcd:022,POST_WRITE,RECORD_READOUT,24,0.0,2.581375765071982e-07,-0.0038033194090168507,239.22,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:023,U1537A-29f-3W-20cm,dcd:023,POST_WRITE,RECORD_READOUT,25,0.0,2.562687958018481e-07,-0.004086020671093591,252.15,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:024,U1537A-29f-3W-20cm,dcd:024,POST_WRITE,RECORD_READOUT,26,0.0,2.5447373548529855e-07,-0.004387782794986664,265.22,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:025,U1537A-29f-3W-20cm,dcd:025,POST_WRITE,RECORD_READOUT,27,0.0,2.5231476419400695e-07,-0.004702173871216084,278.93,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:026,U1537A-29f-3W-20cm,dcd:026,POST_WRITE,RECORD_READOUT,28,0.0,2.502505721358829e-07,-0.0050306549124398995,294.35,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:027,U1537A-29f-3W-20cm,dcd:027,POST_WRITE,RECORD_READOUT,29,0.0,2.4785875921182144e-07,-0.005378871883171525,308.9,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:028,U1537A-29f-3W-20cm,dcd:028,POST_WRITE,RECORD_READOUT,30,0.0,2.45713812052982e-07,-0.0057406021874740485,323.73,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:029,U1537A-29f-3W-20cm,dcd:029,POST_WRITE,RECORD_READOUT,31,0.0,2.4343930195947236e-07,-0.006121430807328923,339.28,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:030,U1537A-29f-3W-20cm,dcd:030,POST_WRITE,RECORD_READOUT,32,0.0,2.405928644464972e-07,-0.006518380985429842,354.78,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:031,U1537A-29f-3W-20cm,dcd:031,POST_WRITE,RECORD_READOUT,33,0.0,2.3790493959613883e-07,-0.006936992242476485,370.56,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:032,U1537A-29f-3W-20cm,dcd:032,POST_WRITE,RECORD_READOUT,34,0.0,2.3513458742461272e-07,-0.007375480803446631,385.5,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:033,U1537A-29f-3W-20cm,dcd:033,POST_WRITE,RECORD_READOUT,35,0.0,2.3181739749574766e-07,-0.007834322391390081,402.35,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:034,U1537A-29f-3W-20cm,dcd:034,POST_WRITE,RECORD_READOUT,36,0.0,2.2881507578975487e-07,-0.00831832782611655,417.75,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:035,U1537A-29f-3W-20cm,dcd:035,POST_WRITE,RECORD_READOUT,37,0.0,2.2558021000347528e-07,-0.008826368889086443,433.07,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:036,U1537A-29f-3W-20cm,dcd:036,POST_WRITE,RECORD_READOUT,38,0.0,2.2189421204143922e-07,-0.009356877356241595,449.68,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:037,U1537A-29f-3W-20cm,dcd:037,POST_WRITE,RECORD_READOUT,39,0.0,2.177982513448382e-07,-0.009913146377675042,466.19,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:038,U1537A-29f-3W-20cm,dcd:038,POST_WRITE,RECORD_READOUT,40,0.0,2.141025584245817e-07,-0.010497838505312796,480.93,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:039,U1537A-29f-3W-20cm,dcd:039,POST_WRITE,RECORD_READOUT,41,0.0,2.1021827128874142e-07,-0.011113364127626616,495.57,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:040,U1537A-29f-3W-20cm,dcd:040,POST_WRITE,RECORD_READOUT,42,0.0,2.0564329098755548e-07,-0.011755200744763819,510.78,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:041,U1537A-29f-3W-20cm,dcd:041,POST_WRITE,RECORD_READOUT,43,0.0,2.0091048570230403e-07,-0.012429316540776074,525.93,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:042,U1537A-29f-3W-20cm,dcd:042,POST_WRITE,RECORD_READOUT,44,0.0,1.958222591828049e-07,-0.013136658640373543,540.68,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:043,U1537A-29f-3W-20cm,dcd:043,POST_WRITE,RECORD_READOUT,45,0.0,1.9051343524630114e-07,-0.01387975569096111,555.63,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:044,U1537A-29f-3W-20cm,dcd:044,POST_WRITE,RECORD_READOUT,46,0.0,1.8508460753578502e-07,-0.014655605154953755,570.6,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:045,U1537A-29f-3W-20cm,dcd:045,POST_WRITE,RECORD_READOUT,47,0.0,1.7920742432107538e-07,-0.015474133302749021,586.09,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:046,U1537A-29f-3W-20cm,dcd:046,POST_WRITE,RECORD_READOUT,48,0.0,1.72988230178147e-07,-0.01632853413045446,601.58,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:047,U1537A-29f-3W-20cm,dcd:047,POST_WRITE,RECORD_READOUT,49,0.0,1.6667303225030486e-07,-0.01722384089385581,617.53,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:048,U1537A-29f-3W-20cm,dcd:048,POST_WRITE,RECORD_READOUT,50,0.0,1.594125633001444e-07,-0.018169603463925817,633.71,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:049,U1537A-29f-3W-20cm,dcd:049,POST_WRITE,RECORD_READOUT,51,0.0,1.5245464408382564e-07,-0.01915583166090242,648.98,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:050,U1537A-29f-3W-20cm,dcd:050,POST_WRITE,RECORD_READOUT,52,0.0,1.4496205309015097e-07,-0.020191419660394044,666.41,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:051,U1537A-29f-3W-20cm,dcd:051,POST_WRITE,RECORD_READOUT,53,0.0,1.3663685867868332e-07,-0.02127789520442983,684.73,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:052,U1537A-29f-3W-20cm,dcd:052,POST_WRITE,RECORD_READOUT,54,0.0,1.2837187484678305e-07,-0.022418175591601554,702.29,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:053,U1537A-29f-3W-20cm,dcd:053,POST_WRITE,RECORD_READOUT,55,0.0,1.1920812192877362e-07,-0.0236104817634311,720.8,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:054,U1537A-29f-3W-20cm,dcd:054,POST_WRITE,RECORD_READOUT,56,0.0,1.1030510628453526e-07,-0.024866992020956925,738.65,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:055,U1537A-29f-3W-20cm,dcd:055,POST_WRITE,RECORD_READOUT,57,0.0,1.0065365778314837e-07,-0.026180321459056712,756.55,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:056,U1537A-29f-3W-20cm,dcd:056,POST_WRITE,RECORD_READOUT,58,0.0,9.025507779558925e-08,-0.027559123188105696,774.77,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:057,U1537A-29f-3W-20cm,dcd:057,POST_WRITE,RECORD_READOUT,59,0.0,8.010503897137505e-08,-0.029007208052642362,792.9,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:058,U1537A-29f-3W-20cm,dcd:058,POST_WRITE,RECORD_READOUT,60,0.0,6.959922766545352e-08,-0.030522384202847218,811.36,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:059,U1537A-29f-3W-20cm,dcd:059,POST_WRITE,RECORD_READOUT,61,0.0,5.822485687120181e-08,-0.03211635365950262,830.54,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:060,U1537A-29f-3W-20cm,dcd:060,POST_WRITE,RECORD_READOUT,62,0.0,4.644655944259213e-08,-0.03378321300776904,850.13,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:061,U1537A-29f-3W-20cm,dcd:061,POST_WRITE,RECORD_READOUT,63,0.0,3.469290386383362e-08,-0.035537392161629336,868.86,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:062,U1537A-29f-3W-20cm,dcd:062,POST_WRITE,RECORD_READOUT,64,0.0,2.2249845390394363e-08,-0.03737127050954301,888.42,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:063,U1537A-29f-3W-20cm,dcd:063,POST_WRITE,RECORD_READOUT,65,0.0,9.897683119769903e-09,-0.03929660312040706,908.25,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:064,U1537A-29f-3W-20cm,dcd:064,POST_WRITE,RECORD_READOUT,66,0.0,-2.902265840372764e-09,-0.04131962741900676,928.05,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:065,U1537A-29f-3W-20cm,dcd:065,POST_WRITE,RECORD_READOUT,67,0.0,-1.593250630110013e-08,-0.04343703534978592,948.1,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:066,U1537A-29f-3W-20cm,dcd:066,POST_WRITE,RECORD_READOUT,68,0.0,-2.90227786109134e-08,-0.04565981722091407,968.83,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:067,U1537A-29f-3W-20cm,dcd:067,POST_WRITE,RECORD_READOUT,69,0.0,-4.191487383279302e-08,-0.04799083210967095,988.55,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:068,U1537A-29f-3W-20cm,dcd:068,POST_WRITE,RECORD_READOUT,70,0.0,-5.499439470102635e-08,-0.05043537363680843,1008.93,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:069,U1537A-29f-3W-20cm,dcd:069,POST_WRITE,RECORD_READOUT,71,0.0,-6.821231732398517e-08,-0.052997778980946,1029.86,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:070,U1537A-29f-3W-20cm,dcd:070,POST_WRITE,RECORD_READOUT,72,0.0,-8.123940147276764e-08,-0.05568781246778078,1050.83,DCD_WRITER_OFF_READOUT
U1537A-29f-3W-20cm:dcd:071,U1537A-29f-3W-20cm,dcd:071,POST_WRITE,RECORD_READOUT,73,0.0,-9.4226883394111e-08,-0.05850865706126591,1071.89,DCD_WRITER_OFF_READOUT
